CO,NO2,Temperature,Humidity
0.7,90.0,21.0,56.9
0.8,58.0,21.8,55.5
2.9,27.0,21.6,57.2
5.2,67.0,22.8,54.2
3.3,96.0,26.2,45.0
1.3,64.0,23.1,47.0
2.5,72.0,23.7,46.2
3.4,73.0,25.8,41.9
2.1,64.0,27.3,38.3
2.2,74.0,31.0,29.1
1.7,89.0,31.6,25.5
4.0,188.0,32.4,19.8
4.7,176.0,29.9,22.3
3.8,163.0,28.2,24.8
2.8,155.0,26.8,28.9
2.6,146.0,25.1,32.3
2.0,131.0,25.4,30.5
1.4,119.0,24.9,28.3
1.2,98.0,23.2,30.5
0.6,89.0,22.3,33.6
0.2,68.0,21.4,35.7
0.4,65.0,21.7,33.4
0.6,81.0,20.3,35.5
3.0,136.0,19.7,37.5
3.2,130.0,21.0,35.6
3.5,157.0,25.0,28.9
3.1,171.0,31.0,21.9
2.2,143.0,34.9,18.5
1.7,116.0,37.1,15.0
2.0,129.0,35.0,17.3
2.5,168.0,35.1,17.5
2.4,152.0,35.4,16.6
2.9,175.0,38.4,13.8
4.2,212.0,37.6,14.5
5.4,220.0,35.2,16.6
4.3,175.0,31.2,25.5
3.6,165.0,29.3,30.7
2.0,136.0,28.3,30.1
1.5,111.0,27.4,31.5
1.5,114.0,26.2,35.7
1.2,96.0,25.2,38.1
1.0,75.0,24.4,39.1
0.5,58.0,23.7,39.1
0.4,41.0,24.5,38.5
0.5,55.0,22.4,43.5
0.7,73.0,22.3,43.8
2.4,108.0,21.4,45.8
4.1,147.0,22.9,41.3
3.0,150.0,26.6,30.3
2.0,131.0,30.3,23.0
2.5,144.0,32.8,18.9
2.4,151.0,34.3,17.7
2.6,165.0,33.3,18.9
1.9,135.0,33.0,20.1
2.1,143.0,33.6,19.6
2.5,153.0,34.9,18.4
2.7,149.0,33.4,20.3
3.3,164.0,31.6,22.7
3.2,180.0,29.2,26.9
2.6,159.0,27.7,30.1
1.4,119.0,27.1,31.0
1.6,127.0,26.0,33.4
1.7,131.0,25.1,35.7
1.6,101.0,24.3,38.5
3.1,138.0,25.4,53.0
2.9,138.0,30.0,41.6
3.0,138.0,32.6,34.8
3.0,137.0,32.2,34.2
2.2,120.0,32.1,33.5
2.0,208.0,32.6,31.8
2.3,128.0,35.2,25.2
3.1,145.0,34.3,24.7
6.2,168.0,29.0,36.6
4.7,177.0,27.1,42.2
3.0,172.0,26.1,46.4
2.1,112.0,25.1,49.4
1.0,39.0,26.0,46.4
0.8,68.0,24.7,49.2
0.7,51.0,24.8,49.0
3.3,112.0,26.9,53.1
6.1,170.0,26.5,50.8
6.7,173.0,25.1,55.8
4.4,135.0,23.9,58.9
1.9,93.0,23.1,62.8
1.8,74.0,22.1,67.3
1.5,69.0,22.1,66.5
1.6,109.0,21.1,70.1
0.8,55.0,21.9,67.1
0.5,49.0,21.7,67.4
0.6,42.0,19.1,76.0
0.9,50.0,19.4,75.4
1.4,53.0,19.7,74.4
4.2,86.0,19.9,74.3
4.1,81.0,20.4,72.8
3.6,96.0,21.6,67.7
2.5,96.0,22.9,59.1
1.3,79.0,18.7,73.1
1.7,95.0,21.1,58.3
2.1,127.0,23.3,47.1
1.7,102.0,22.9,47.9
1.9,107.0,23.3,46.2
2.3,110.0,23.7,45.4
3.3,124.0,23.8,46.1
3.5,113.0,23.0,49.3
3.6,104.0,21.9,53.1
2.9,117.0,21.3,54.8
2.0,94.0,21.2,55.2
1.1,109.0,21.3,55.8
0.8,72.0,21.4,52.1
0.5,40.0,20.6,56.6
0.3,23.0,19.7,61.9
0.3,24.0,19.6,59.1
0.5,41.0,19.8,56.7
2.4,99.0,20.2,55.6
2.2,91.0,19.7,57.8
1.4,81.0,20.2,53.1
1.6,95.0,22.0,47.0
1.6,113.0,23.5,41.6
1.6,89.0,22.8,41.8
2.1,88.0,23.4,40.4
1.1,81.0,23.2,42.8
1.6,82.0,23.6,43.2
2.4,115.0,23.9,40.8
2.9,112.0,23.6,42.8
2.7,116.0,23.2,43.3
3.1,129.0,22.8,42.5
2.2,110.0,22.3,42.2
1.5,105.0,22.1,43.0
1.2,90.0,22.2,42.7
1.3,94.0,22.1,42.8
1.4,96.0,22.1,43.5
0.9,70.0,21.5,45.6
0.7,57.0,21.1,44.5
-200.0,45.0,20.6,45.9
0.5,42.0,20.2,46.7
0.8,71.0,20.1,47.8
1.2,82.0,20.0,50.7
1.1,81.0,20.7,49.7
1.6,89.0,24.3,39.5
1.4,83.0,25.4,34.8
1.2,82.0,26.6,30.7
1.4,78.0,27.7,28.1
1.6,79.0,27.6,28.7
1.1,78.0,27.6,29.2
1.1,73.0,28.1,28.6
1.3,73.0,29.1,26.8
1.5,100.0,28.4,28.3
2.0,122.0,26.6,32.1
2.4,132.0,25.3,35.3
2.0,116.0,24.7,37.1
1.5,109.0,23.5,40.6
1.7,109.0,22.8,43.4
2.5,116.0,22.2,47.9
2.2,104.0,21.3,50.5
1.4,81.0,20.6,53.2
1.2,64.0,19.6,56.6
0.9,54.0,18.8,59.5
0.5,35.0,19.3,57.0
0.6,44.0,18.2,60.8
1.0,62.0,16.8,66.8
1.3,68.0,18.6,60.0
1.7,85.0,22.2,48.0
2.2,110.0,26.5,35.7
2.1,115.0,30.0,28.5
2.2,129.0,32.2,24.7
2.0,106.0,29.6,28.6
2.0,87.0,29.8,28.5
1.2,70.0,31.1,26.1
1.8,106.0,34.6,22.4
4.3,151.0,33.2,25.4
3.8,179.0,30.0,31.4
4.4,188.0,27.5,38.1
3.8,187.0,26.2,42.5
1.9,121.0,24.7,46.4
1.7,99.0,23.6,50.0
1.8,100.0,22.7,53.6
1.1,79.0,22.7,53.8
0.8,57.0,22.8,53.0
0.7,43.0,21.4,57.6
0.5,50.0,19.5,63.5
0.5,47.0,20.2,60.8
0.9,60.0,19.4,63.5
3.5,91.0,18.7,65.6
5.7,159.0,23.5,49.7
3.5,173.0,26.4,41.9
3.7,174.0,29.9,34.0
3.1,165.0,31.5,30.8
3.0,136.0,30.2,30.2
2.6,125.0,30.5,29.3
2.4,122.0,31.8,27.4
2.6,124.0,34.3,23.2
5.0,184.0,34.1,23.0
5.6,200.0,30.5,29.2
6.5,225.0,28.1,32.4
4.1,168.0,26.5,31.7
2.1,118.0,24.8,33.7
2.0,115.0,23.9,38.1
1.4,94.0,23.0,43.0
0.8,62.0,23.5,44.7
0.8,68.0,22.3,47.7
0.6,50.0,22.1,49.8
0.4,36.0,20.8,55.9
0.6,53.0,18.8,63.0
1.4,79.0,18.3,65.5
5.6,133.0,18.2,66.1
7.3,148.0,19.6,60.7
5.3,161.0,22.6,51.4
4.4,191.0,25.8,44.2
3.1,158.0,28.5,39.0
3.3,157.0,30.1,35.1
3.8,188.0,29.4,36.4
2.3,143.0,29.2,37.9
2.6,152.0,30.5,34.9
3.2,168.0,31.5,31.4
5.0,205.0,31.2,31.4
5.6,204.0,28.5,37.2
5.4,210.0,26.7,42.3
4.4,173.0,24.8,49.0
2.4,123.0,23.6,53.6
1.5,92.0,23.0,55.8
1.3,77.0,22.1,58.4
1.1,74.0,22.6,56.3
1.0,74.0,21.0,61.3
0.6,47.0,23.0,54.0
0.6,44.0,18.3,70.8
0.8,69.0,18.1,72.5
1.5,79.0,18.3,71.0
4.1,108.0,18.5,68.9
5.5,119.0,20.1,62.7
5.5,165.0,23.5,52.0
3.7,172.0,26.8,42.7
3.3,180.0,29.1,36.7
2.5,130.0,30.8,32.0
2.6,120.0,27.9,37.0
2.2,117.0,28.5,37.3
2.6,141.0,30.2,32.9
2.9,151.0,32.9,27.7
5.0,218.0,32.2,28.8
5.1,213.0,28.8,39.0
5.2,194.0,26.7,43.3
3.8,167.0,24.6,54.0
2.2,115.0,23.4,59.9
2.1,98.0,22.5,62.6
1.8,93.0,22.9,62.0
1.6,87.0,22.2,64.9
1.4,71.0,21.4,68.5
0.8,49.0,22.2,63.0
-200.0,44.0,21.1,63.8
0.5,58.0,22.9,57.5
0.9,66.0,21.3,63.2
3.2,112.0,21.3,63.5
2.8,104.0,23.7,54.4
2.7,103.0,25.0,50.8
2.4,118.0,26.3,48.1
2.7,129.0,26.4,47.3
2.8,127.0,29.3,39.5
2.9,130.0,29.0,39.6
2.6,130.0,29.8,38.0
2.6,118.0,30.4,37.2
3.2,146.0,31.5,34.9
4.6,190.0,31.6,34.8
4.9,189.0,29.0,40.5
4.7,173.0,27.2,45.9
3.3,148.0,26.2,48.7
2.3,116.0,25.1,50.5
2.1,109.0,24.1,50.7
1.7,94.0,22.5,53.7
1.0,64.0,22.7,53.7
0.9,59.0,21.5,57.9
0.7,64.0,22.3,55.8
0.4,52.0,21.1,59.9
0.5,55.0,20.4,63.0
1.3,83.0,20.8,62.2
3.5,114.0,21.3,61.6
5.5,137.0,21.9,60.2
5.6,160.0,23.0,56.4
3.4,138.0,25.1,49.5
3.2,134.0,26.6,44.3
3.7,143.0,26.2,46.0
4.6,153.0,25.4,48.7
4.2,145.0,25.6,48.3
3.3,123.0,25.7,47.8
2.7,96.0,24.9,49.2
2.2,107.0,18.3,75.4
2.8,119.0,16.3,73.9
2.9,109.0,15.6,75.7
2.0,107.0,15.4,76.6
0.7,57.0,14.0,75.4
0.6,60.0,14.9,60.5
1.2,22.0,15.5,50.9
1.2,2.0,15.6,50.0
1.1,7.0,15.4,53.6
0.6,8.0,15.4,53.9
0.3,27.0,15.3,53.1
0.3,14.0,15.4,53.7
0.4,3.0,15.5,53.3
0.6,9.0,15.4,52.7
0.7,14.0,15.7,51.1
1.0,52.0,16.9,47.7
1.1,64.0,18.2,41.9
1.5,66.0,19.1,37.0
1.4,14.0,19.3,34.8
1.4,9.0,19.8,31.2
1.0,12.0,19.8,31.1
0.9,14.0,20.2,28.6
1.1,21.0,22.1,24.8
1.3,43.0,21.1,27.7
1.8,62.0,20.1,30.3
2.4,68.0,19.5,33.0
2.7,81.0,19.3,32.3
1.7,88.0,18.4,33.2
2.2,99.0,17.8,36.5
2.8,98.0,17.8,39.9
2.4,97.0,17.0,43.0
2.5,101.0,15.5,52.2
1.4,90.0,15.6,51.9
-200.0,61.0,13.4,59.9
0.9,55.0,12.5,63.2
0.6,46.0,13.6,57.6
1.0,56.0,12.2,63.2
1.6,83.0,14.6,56.4
0.9,55.0,19.8,38.6
0.9,47.0,21.6,33.4
1.0,61.0,22.0,32.2
1.0,58.0,22.7,30.2
0.9,59.0,22.3,30.4
0.9,54.0,22.1,30.5
0.9,69.0,22.1,29.5
0.9,54.0,23.4,27.1
2.7,95.0,23.1,27.0
2.2,99.0,21.5,31.4
3.3,127.0,20.3,35.5
2.1,98.0,19.6,36.3
1.8,112.0,18.7,39.7
1.9,115.0,18.0,42.7
2.3,114.0,17.1,47.6
1.9,103.0,16.6,51.3
1.3,81.0,15.9,55.2
1.0,75.0,14.9,58.9
0.6,64.0,14.0,62.6
0.9,71.0,14.1,61.7
1.5,99.0,14.4,60.3
5.5,132.0,15.0,57.7
4.0,135.0,16.9,50.3
1.8,94.0,19.7,40.2
1.9,103.0,22.2,33.6
1.7,123.0,23.7,29.6
1.6,95.0,21.9,30.7
1.9,90.0,22.3,29.5
1.6,99.0,23.8,27.0
1.8,107.0,23.3,28.3
2.0,112.0,24.2,27.2
3.1,132.0,25.1,25.8
3.9,148.0,22.3,29.2
4.3,158.0,20.8,32.5
3.5,145.0,19.1,36.8
2.4,128.0,18.1,39.9
1.5,105.0,17.4,42.8
1.3,90.0,16.7,46.6
1.0,85.0,17.1,46.8
0.8,73.0,15.3,51.9
0.5,74.0,15.0,52.8
0.5,61.0,12.8,59.8
0.7,69.0,11.9,62.7
1.2,82.0,12.1,62.6
2.4,120.0,13.5,58.2
4.3,135.0,14.4,55.7
4.1,152.0,17.8,45.7
3.7,177.0,21.0,37.2
3.4,181.0,24.5,29.8
3.8,176.0,26.4,26.4
4.1,163.0,25.2,26.8
3.4,174.0,26.1,24.8
2.3,117.0,26.2,24.4
3.2,145.0,28.9,21.3
4.8,173.0,28.0,23.3
6.7,204.0,24.7,27.9
7.5,209.0,23.0,33.6
4.5,175.0,20.9,45.8
2.1,129.0,19.8,48.6
1.5,111.0,19.8,47.7
1.1,85.0,18.6,49.1
1.1,86.0,17.2,53.9
0.9,71.0,16.3,56.8
0.5,60.0,17.4,53.4
-200.0,48.0,14.6,62.1
0.4,45.0,17.1,52.5
0.7,53.0,15.2,58.3
2.0,94.0,14.9,59.2
4.2,122.0,15.1,59.0
5.2,170.0,19.0,47.8
3.8,174.0,22.4,38.8
3.7,191.0,25.4,33.3
3.4,179.0,27.2,30.4
3.1,148.0,25.5,34.8
2.4,129.0,26.4,28.5
2.8,148.0,27.7,25.1
3.6,184.0,28.6,23.2
4.0,188.0,27.2,26.3
5.6,204.0,25.3,33.0
6.3,201.0,23.2,36.9
4.7,165.0,21.6,43.3
1.9,133.0,21.1,44.8
1.9,125.0,19.7,49.3
1.2,101.0,20.3,47.8
0.9,79.0,19.4,50.3
1.7,101.0,24.6,44.1
2.2,113.0,25.6,43.4
2.8,121.0,26.1,42.6
3.9,146.0,25.8,44.8
6.5,188.0,25.4,47.9
6.3,182.0,24.6,50.0
5.7,166.0,23.6,54.4
4.4,142.0,22.6,59.5
1.6,84.0,22.1,61.3
1.5,87.0,22.1,61.3
1.7,91.0,21.1,64.7
1.9,91.0,20.3,66.4
1.6,74.0,19.4,69.3
1.3,69.0,19.0,70.8
0.6,54.0,19.8,67.2
0.7,60.0,19.0,70.3
1.6,69.0,18.8,71.8
2.9,91.0,20.2,66.3
4.1,97.0,20.8,64.3
3.7,114.0,22.3,59.3
3.6,129.0,23.2,56.6
3.4,137.0,23.8,54.7
3.7,134.0,23.5,56.2
4.1,132.0,23.9,54.4
3.2,123.0,-200.0,-200.0
2.4,105.0,25.4,47.4
3.4,136.0,26.4,45.4
5.6,169.0,25.8,46.9
2.9,87.0,28.6,37.6
5.4,111.0,28.0,38.5
5.3,119.0,25.2,45.8
6.7,128.0,24.0,50.6
7.0,117.0,23.2,54.7
2.8,92.0,22.3,57.1
1.7,73.0,21.8,58.2
1.7,60.0,20.9,61.3
1.7,60.0,20.6,62.0
1.2,53.0,20.3,62.5
0.7,47.0,20.5,62.1
0.8,43.0,18.2,70.3
0.9,47.0,18.2,70.1
1.7,50.0,18.2,70.0
5.7,81.0,19.4,66.5
4.3,75.0,19.5,66.9
3.9,87.0,21.1,61.1
5.1,128.0,23.2,54.7
3.7,105.0,24.4,52.5
3.3,101.0,26.4,45.8
3.6,100.0,27.7,39.2
3.2,98.0,28.0,39.6
3.5,98.0,28.7,38.4
2.4,98.0,28.5,39.4
2.9,90.0,28.4,39.8
2.3,84.0,26.4,45.9
3.1,101.0,25.2,49.5
2.9,98.0,24.9,50.9
1.5,76.0,24.6,52.2
1.5,71.0,24.0,54.4
1.7,71.0,23.8,56.1
1.6,66.0,22.3,60.6
1.3,62.0,21.9,61.5
1.4,58.0,21.1,64.5
0.9,48.0,21.3,63.9
1.3,53.0,20.8,66.7
1.3,55.0,20.6,67.5
2.9,63.0,20.9,66.3
3.2,69.0,21.5,63.7
3.4,84.0,23.7,56.0
3.6,95.0,26.0,48.2
2.3,80.0,28.5,42.4
3.1,87.0,28.1,45.3
3.3,94.0,29.0,43.9
1.9,76.0,28.9,44.3
2.6,92.0,29.6,42.3
2.7,94.0,29.4,42.9
3.7,110.0,28.7,45.1
3.8,109.0,27.0,51.2
4.8,122.0,26.5,52.7
3.5,107.0,26.2,51.7
2.2,83.0,24.8,56.4
1.5,62.0,24.9,56.0
3.4,89.0,24.5,57.5
3.7,103.0,24.7,56.9
2.0,74.0,23.9,59.2
1.4,52.0,23.8,60.2
-200.0,38.0,22.8,64.0
0.7,39.0,22.2,65.6
1.2,59.0,21.3,69.1
1.3,56.0,21.3,68.2
1.1,51.0,22.2,65.2
1.0,51.0,24.1,59.0
1.2,58.0,24.3,61.6
1.9,68.0,24.8,59.6
2.3,81.0,24.5,58.8
1.6,73.0,21.0,76.8
1.3,69.0,19.8,78.0
1.8,81.0,19.4,80.5
1.7,82.0,19.6,79.1
1.8,71.0,20.8,73.1
2.0,81.0,21.1,68.6
2.2,87.0,21.1,68.3
1.6,72.0,21.2,67.7
1.3,63.0,20.8,68.6
1.5,63.0,20.8,68.1
1.5,63.0,20.7,68.4
1.3,55.0,20.1,70.5
1.4,52.0,20.2,67.9
0.5,32.0,19.4,70.4
0.4,29.0,17.9,77.7
0.6,44.0,18.2,76.9
1.1,53.0,18.6,74.9
2.9,62.0,19.6,70.3
3.5,68.0,20.2,66.6
4.6,85.0,19.7,68.9
3.4,88.0,19.2,73.4
2.3,82.0,20.0,69.6
2.7,91.0,21.1,64.0
3.1,87.0,20.2,67.4
3.2,90.0,20.2,68.9
2.5,97.0,21.9,57.6
3.4,99.0,23.2,52.0
4.8,109.0,21.7,59.1
4.5,95.0,20.8,61.4
4.0,80.0,19.9,64.2
3.2,76.0,19.7,65.1
1.9,62.0,20.0,63.3
1.9,57.0,19.0,66.1
1.3,57.0,18.8,60.9
1.1,54.0,18.9,60.7
1.0,50.0,18.1,65.2
0.5,44.0,18.3,65.1
0.5,34.0,17.8,67.5
0.8,44.0,16.9,66.7
1.2,74.0,17.8,60.6
2.7,101.0,17.6,60.8
3.0,103.0,17.9,57.8
1.5,78.0,15.4,53.2
1.2,72.0,16.5,49.9
4.7,167.0,24.8,57.7
8.0,194.0,24.6,58.9
7.7,172.0,23.9,61.8
6.8,134.0,23.0,65.9
6.0,130.0,22.4,67.7
4.7,113.0,22.0,69.2
3.4,99.0,21.8,69.6
3.9,109.0,21.9,68.3
4.4,105.0,21.7,69.7
3.3,91.0,21.3,70.3
2.0,77.0,20.8,71.7
-200.0,59.0,21.4,69.3
0.8,60.0,21.3,69.5
1.3,72.0,21.5,67.5
2.7,83.0,21.9,64.8
3.6,104.0,22.6,61.4
3.6,119.0,22.6,61.5
2.6,105.0,25.5,52.3
2.0,91.0,27.0,47.6
3.3,103.0,25.2,53.3
2.1,111.0,27.2,48.5
2.9,101.0,26.9,50.0
3.0,102.0,26.5,52.2
3.2,101.0,27.0,51.0
4.4,118.0,25.9,55.8
6.0,120.0,25.1,59.4
5.0,107.0,24.7,58.7
4.3,104.0,23.6,62.2
4.3,91.0,22.4,67.1
4.2,91.0,21.6,69.2
2.2,74.0,21.3,68.5
1.3,63.0,21.2,68.6
1.0,57.0,20.3,70.6
-200.0,48.0,19.6,71.3
0.9,49.0,18.7,74.4
1.0,55.0,19.8,69.2
2.8,78.0,19.8,69.4
4.1,91.0,20.4,66.7
2.9,88.0,22.3,60.6
2.7,83.0,22.6,59.9
2.1,81.0,24.5,54.5
2.4,83.0,24.4,55.4
3.8,111.0,26.0,51.9
3.7,112.0,26.8,49.1
3.7,112.0,26.4,49.8
5.5,137.0,26.9,48.6
5.4,152.0,26.2,48.9
8.4,163.0,24.3,54.3
6.8,135.0,23.3,58.1
4.5,119.0,22.3,62.5
2.5,91.0,21.3,66.1
1.6,74.0,21.2,65.7
1.7,73.0,20.3,68.1
1.7,71.0,20.4,66.7
1.1,57.0,19.9,67.5
1.0,51.0,19.1,70.0
-200.0,42.0,19.6,66.9
0.7,43.0,18.1,72.1
1.2,52.0,18.1,72.3
2.3,65.0,17.6,74.8
3.0,69.0,18.2,72.8
3.3,91.0,20.2,65.8
2.8,92.0,21.6,61.4
3.0,102.0,23.3,57.5
3.4,118.0,25.0,52.4
3.0,111.0,25.4,50.8
2.3,101.0,26.1,47.1
3.1,119.0,27.0,44.2
3.0,115.0,27.2,43.0
3.3,120.0,25.6,48.3
4.0,115.0,23.3,57.9
4.6,118.0,22.2,63.6
4.1,117.0,21.6,67.7
2.3,96.0,21.0,69.3
2.6,89.0,20.3,70.5
2.6,84.0,20.0,69.5
2.9,97.0,19.7,70.1
2.1,68.0,19.5,70.7
2.1,66.0,19.4,71.4
-200.0,51.0,18.7,73.8
1.4,48.0,18.0,75.4
1.2,47.0,17.3,78.4
1.5,48.0,17.5,76.6
0.9,45.0,20.0,66.7
1.4,59.0,19.1,70.0
2.1,84.0,21.4,61.7
1.6,72.0,24.6,50.4
1.5,68.0,25.0,49.1
1.1,52.0,25.3,46.7
1.4,70.0,24.8,47.9
2.0,90.0,25.3,48.0
2.0,87.0,26.5,44.9
2.5,99.0,25.0,50.1
4.3,128.0,22.9,57.6
5.2,127.0,21.7,62.9
3.4,99.0,21.8,63.0
1.3,72.0,21.2,63.4
1.2,62.0,20.2,65.8
1.7,62.0,18.4,71.5
1.7,63.0,17.9,72.4
1.4,56.0,16.9,75.4
0.9,44.0,16.5,75.5
-200.0,37.0,15.5,78.6
0.9,48.0,16.2,76.9
1.2,59.0,15.8,79.6
3.2,77.0,16.0,76.3
4.4,88.0,16.3,74.3
3.5,111.0,18.7,66.3
3.2,114.0,20.5,60.2
3.0,108.0,19.3,66.2
3.5,111.0,20.0,63.9
4.0,126.0,21.4,59.4
3.8,117.0,21.5,60.9
4.2,119.0,21.6,60.9
5.0,125.0,21.6,62.0
7.9,158.0,21.7,61.9
8.4,149.0,21.0,64.9
8.0,136.0,20.0,68.6
6.4,112.0,19.3,71.4
3.5,87.0,18.5,73.4
3.5,82.0,17.7,75.6
1.9,67.0,18.5,70.4
2.2,68.0,17.0,76.1
1.6,60.0,16.8,74.9
1.0,48.0,15.5,78.5
-200.0,42.0,15.0,77.9
0.9,46.0,14.8,79.4
1.4,54.0,15.7,77.0
3.0,82.0,16.2,75.9
4.5,93.0,16.3,75.9
3.8,95.0,17.7,70.6
3.4,120.0,18.3,67.6
3.5,132.0,20.1,62.0
4.4,146.0,22.6,54.5
4.0,157.0,24.6,47.1
4.5,158.0,24.9,48.3
5.3,175.0,24.9,50.0
5.8,166.0,24.0,55.0
8.4,187.0,23.2,58.7
9.5,180.0,22.5,61.5
6.2,134.0,22.2,61.0
5.0,127.0,22.6,58.3
2.1,95.0,21.0,57.4
1.4,79.0,19.8,63.7
1.6,78.0,17.7,78.8
2.0,80.0,17.6,80.5
1.2,67.0,17.4,81.3
0.8,61.0,17.4,81.0
-200.0,51.0,17.0,81.0
0.7,56.0,16.8,81.3
1.7,68.0,17.6,78.8
3.4,101.0,18.0,75.7
4.9,119.0,18.0,74.8
2.7,108.0,18.2,74.0
3.2,132.0,19.7,65.4
2.7,130.0,21.0,57.9
3.2,129.0,20.7,58.6
4.1,117.0,19.5,67.1
3.6,119.0,18.5,76.2
2.8,113.0,19.6,69.7
2.1,102.0,19.9,65.3
2.4,101.0,20.0,63.3
3.6,116.0,19.2,66.4
2.6,101.0,19.3,67.5
2.8,94.0,18.2,71.4
1.4,75.0,17.8,71.2
1.1,69.0,17.6,69.9
1.3,60.0,16.0,75.9
0.9,58.0,16.9,72.0
1.0,51.0,15.7,76.3
0.9,45.0,14.8,78.7
-200.0,41.0,14.6,79.9
0.8,48.0,15.2,78.0
1.6,61.0,15.5,77.2
3.4,88.0,15.7,76.4
4.4,102.0,16.0,76.4
3.5,97.0,16.7,73.8
3.4,116.0,18.6,66.3
2.4,112.0,20.4,58.1
2.3,101.0,20.6,57.3
2.6,99.0,21.6,53.6
2.9,113.0,21.4,55.6
4.4,122.0,20.7,63.0
5.0,139.0,21.3,61.9
6.5,149.0,20.8,64.0
5.9,136.0,20.3,66.7
2.7,103.0,19.7,64.5
2.5,112.0,19.4,64.0
1.5,88.0,20.1,60.8
1.0,63.0,20.4,60.4
1.2,69.0,20.1,62.6
1.0,65.0,19.9,64.9
0.8,50.0,18.2,74.7
0.6,43.0,18.4,73.8
-200.0,56.0,18.2,76.6
1.1,69.0,18.5,76.4
1.3,91.0,19.3,71.6
2.9,111.0,20.2,66.9
3.7,124.0,20.8,64.7
3.0,119.0,21.9,61.8
1.4,77.0,23.5,57.7
2.6,101.0,19.8,81.0
4.2,116.0,20.2,86.5
5.1,137.0,20.2,82.2
5.5,163.0,19.7,82.2
4.5,144.0,20.2,79.1
2.7,118.0,20.1,75.4
3.1,135.0,20.2,72.3
4.2,129.0,20.0,73.3
3.1,128.0,18.3,74.9
1.7,103.0,18.9,70.4
1.8,116.0,17.3,76.3
1.7,95.0,17.1,77.9
2.1,107.0,17.3,79.3
2.4,108.0,17.3,79.9
1.8,94.0,16.9,80.6
1.5,84.0,16.9,81.4
-200.0,72.0,16.9,79.8
1.0,76.0,16.7,79.7
1.4,82.0,16.8,79.0
2.4,94.0,16.8,79.8
3.1,102.0,16.9,79.9
3.0,106.0,17.4,79.3
2.7,108.0,18.0,76.6
4.0,152.0,21.2,64.4
3.7,160.0,22.4,60.8
3.4,133.0,22.6,61.1
3.4,147.0,23.6,57.3
3.2,135.0,23.5,58.3
3.9,135.0,22.9,61.6
3.7,129.0,22.3,64.3
4.3,117.0,21.6,68.0
4.9,116.0,21.2,67.4
4.0,109.0,20.8,65.8
2.8,96.0,20.4,64.8
2.4,90.0,20.1,66.7
1.9,82.0,19.5,70.0
2.0,86.0,19.3,70.4
1.5,72.0,19.7,68.6
1.3,61.0,19.7,68.2
-200.0,45.0,18.4,74.2
0.5,37.0,18.9,71.3
0.4,31.0,18.1,79.0
0.4,30.0,20.4,71.2
0.9,41.0,20.6,70.7
1.3,64.0,19.3,74.1
2.1,74.0,22.2,64.4
2.4,77.0,23.0,64.6
2.0,83.0,24.3,57.4
1.8,71.0,22.0,67.0
1.5,62.0,22.9,65.7
1.6,62.0,23.2,63.9
2.2,79.0,23.0,62.3
2.3,93.0,22.4,63.2
6.6,106.0,21.7,66.6
4.7,100.0,21.2,70.3
4.1,89.0,20.8,70.9
4.1,83.0,20.0,73.2
2.7,76.0,19.7,73.7
2.6,68.0,19.9,72.6
3.2,69.0,20.1,71.3
3.7,77.0,20.1,71.1
3.5,68.0,19.6,73.2
-200.0,52.0,18.4,77.9
2.7,49.0,18.4,78.1
1.8,45.0,19.2,74.7
1.3,51.0,19.4,75.1
1.5,51.0,19.1,75.6
1.9,62.0,20.3,71.1
2.2,74.0,23.1,61.3
2.6,88.0,25.1,56.0
2.7,90.0,25.8,56.1
2.5,91.0,23.7,68.2
1.5,64.0,23.1,70.8
2.0,72.0,23.9,66.3
3.1,88.0,23.8,65.0
3.7,110.0,23.2,65.6
4.0,95.0,21.8,72.7
4.1,91.0,21.7,67.3
3.1,94.0,21.3,66.3
3.2,86.0,20.4,71.6
3.2,79.0,19.6,75.3
2.7,71.0,19.3,75.8
2.3,62.0,18.4,76.3
1.6,56.0,18.2,76.4
1.1,49.0,17.9,74.8
-200.0,38.0,17.2,74.0
0.6,35.0,17.6,73.2
0.5,37.0,17.9,69.3
1.5,56.0,16.1,76.3
3.4,85.0,17.1,72.8
4.4,112.0,20.8,57.9
4.4,107.0,20.6,60.2
5.8,151.0,22.1,56.6
4.9,151.0,24.0,50.0
5.1,150.0,25.7,45.6
7.5,190.0,25.5,49.7
5.8,168.0,25.2,50.6
5.9,127.0,25.4,50.7
6.8,140.0,24.4,56.0
7.9,158.0,23.0,62.1
8.0,121.0,21.8,65.3
9.2,119.0,20.9,67.5
5.9,96.0,20.2,68.6
3.7,77.0,19.3,70.8
2.6,66.0,19.2,68.8
1.1,56.0,20.4,61.1
2.6,62.0,18.0,71.5
2.2,58.0,17.5,73.2
-200.0,37.0,16.4,74.4
0.5,35.0,16.8,71.9
0.7,50.0,16.9,70.5
1.3,64.0,17.0,70.1
2.2,75.0,18.8,62.5
3.7,101.0,20.3,58.4
3.7,94.0,23.7,49.1
3.4,95.0,26.6,42.8
3.4,124.0,26.2,43.5
2.6,86.0,26.3,43.6
2.5,79.0,26.6,42.5
2.5,87.0,26.3,43.7
2.7,94.0,25.6,46.2
3.2,107.0,25.1,47.6
3.7,107.0,23.8,51.4
4.6,117.0,23.3,53.1
3.3,97.0,22.4,55.2
2.4,90.0,21.7,57.7
2.8,86.0,20.5,63.0
